postulante,nivel_educativo_texto,titulos_principales,anios_experiencia_efectiva,total_formaciones,cantidad_nbc,cantidad_areas,nivel_educativo_maximo,cant_bachiller,cant_doctorado,cant_educacion_basica_primaria,cant_educacion_basica_secundaria,cant_educacion_informal,cant_especializacion_profesional,cant_especializacion_tecnica_profesional,cant_especializacion_tecnologica,cant_formacion_academica,cant_formacion_laboral,cant_formacion_penitenciaria,cant_maestria,cant_normalista,cant_postdoctorado,cant_profesional,cant_tecnico_profesional,cant_tecnologico,tiene_posgrado,tiene_formacion_complementaria,perfil_multidisciplinario,total_experiencias,periodos_efectivos,dias_experiencia_efectiva,anios_experiencia_efectiva,antiguedad_laboral_dias,antiguedad_laboral_anios,densidad_laboral,duracion_promedio_experiencia,duracion_maxima_experiencia,duracion_minima_experiencia,experiencia_amplia,experiencia_extensa,trayectoria_estable,multiples_experiencias,total_empleos_postulados,participa_varios_concursos
930900756,BACHILLER,BACHILLER,2.8,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1023,2.8,1023,2.8,1.0,511.5,773,250,0,0,1,0,1,0
930902866,TECNICO PROFESIONAL,ADMINISTRACION DE EMPRESAS | Academico | Técnico Profesional en Asistencia Administrativa,1.26,3,1,1,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,461,1.26,530,1.45,0.87,230.5,369,92,0,0,1,0,1,0
930902968,PROFESIONAL,MEDICINA VETERINARIA Y ZOOTECNIA,7.74,1,1,1,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2828,7.74,2922,8.0,0.968,1002.67,1633,405,1,0,1,1,1,0
930908788,TECNICO PROFESIONAL,BACHILLERATO | DEPARTAMENTO DE IDIOMAS | DERECHO | EURO AMERICANA,4.31,4,1,1,PROFESIONAL,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1574,4.31,1574,4.31,1.0,1574.0,1574,1574,0,0,1,0,1,0
930915766,TECNOLOGICO,FINANZAS Y COMERCIO EXTERIOR | TECNOLOGIA EN CONTABILIDAD Y FINANZAS,5.26,2,1,2,ESPECIALIZACION PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1921,5.26,1921,5.26,1.0,1921.0,1921,1921,1,0,1,0,1,0
930917791,BACHILLER,BACHILLER ACADEMICO | INSTALACION DE DUCTOS Y ACCESOSORIOS ELECTRICOS,2.21,2,0,0,EDUCACION INFORMAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,807,2.21,807,2.21,1.0,807.0,807,807,0,0,1,0,1,0
930918935,ESPECIALIZACION PROFESIONAL,ADMINISTRACION DE EMPRESAS | diplomado  en   genrecia de proyectos | diplomado  en norma  internacional de informacion financiera | diplomado en  gestion de proyectos | gerencia del desarrollo  organizacional,10.31,5,1,1,ESPECIALIZACION PROFESIONAL,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,1,3765,10.31,3765,10.31,1.0,2128.25,3763,123,1,1,1,1,1,0
930921649,BACHILLER,ACEITES ESENCIALES EXTRACCION USOS Y APLICACIONES | ANALISIS DE PELIGROS Y PUNTOS CRITICOS DE CONTROL HACCP | APLICACION DE BUENAS PRACTICAS DE MANUFACTURA EN LA INDUSTRIA DE ALIMENTOS Y BEBIDAS | ASESORIA PARA EL USO DE LAS TIC EN LA FORMACION | Bachiller | CONTROL DE CALIDAD DE PRODUCTOS CARNICOS | HABILIDADES PARA LA VIDA | INGENIERIA AGROINDUSTRIAL | LIDERAZGO EN LA ACTIVIDAD DEPORTIVA Y LA RECREACION | MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016 EXCEL | MANIPULACION HIGIENICA DE ALIMENTOS | MEDICIÓN DE LA HUELLA HIDIRCA | PLANIFICACION DE UN SISTEMA DE GESTION DE LA CALIDAD - NTC ISO 9001 | SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO SG-SST | TOXICOLOGIA Y SEGURIDAD ALIMENTARIA,3.12,15,1,1,PROFESIONAL,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1141,3.12,1236,3.38,0.923,472.25,792,197,0,0,1,1,1,0
930923886,BACHILLER,bachiller academico,3.92,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1432,3.92,1432,3.92,1.0,1143.0,1432,854,0,0,1,0,1,0
930927366,BACHILLER,Bachiller academico | INGENIERIA INDUSTRIAL,2.04,2,1,1,TECNOLOGICO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,746,2.04,1392,3.81,0.536,186.5,335,50,0,0,0,1,1,0
930929507,ESPECIALIZACION PROFESIONAL,CONTADURIA PUBLICA | ESPECIALIZACION EN GERENCIA TRIBUTARIA,9.51,2,1,2,PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,3472,9.51,3967,10.86,0.875,868.0,2391,173,1,0,1,1,1,0
930932377,EDUCACION BASICA SECUNDARIA,BACHILLER ACADEMICO,1.47,1,0,0,EDUCACION BASICA SECUNDARIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,537,1.47,537,1.47,1.0,537.0,537,537,0,0,1,0,1,0
930935368,PROFESIONAL,ADMINISTRACION DE EMPRESAS | Bachiller academico,1.68,2,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,615,1.68,615,1.68,1.0,615.0,615,615,0,0,1,0,1,0
930936929,BACHILLER,BACHILLER ACADEMICO | SERVICIO AL CLIENTE BASADO EN LAS RELACIONES INTERPERSONALES | TECNOLOGIA EN REDES DE COMPUTADORES Y SEGURIDAD INFORMATICA,10.16,3,1,1,EDUCACION INFORMAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3711,10.16,5265,14.41,0.705,1237.0,1782,365,1,1,0,1,1,0
930939106,TECNICO PROFESIONAL,Agile  Scrum Curso intensivo para sumergirse y profundizar | Bachiller | Curso de Administración de Microsoft 365 | Diplomado Fundamentos de Liderazgo | Influencia y Negociacion | Las reglas de oro de atención a clientes | Scrum Master y Product Owner | Tecnico Digitador Paquetes empresariales,9.22,8,0,0,EDUCACION INFORMAL,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,3367,9.22,5305,14.52,0.635,482.29,1446,143,1,0,0,1,1,0
930939133,TECNOLOGICO,BACHILLER ACADEMICO | ELECTRICISTA E INSTALACIONES ELECTRICAS RESIDENCIALES | ESTADISTICA APLICADO | FUNDAMENTOS DE MATERIALES CERAMICOS | INGLES BASICO | INTERPRETACION DE PLANOS ELECTRICOS | NORMATIVIDAD DE GESTION Y DE PRODUCTOS APLICADO AL SECTOR ELECTRICO | PRINCIPIOS BASICOS DE ELECTRICIDAD | PRODUCTOS LUMINEX LEGRAND | TECNOLOGIA EN MANTENIMIENTO ELECTRICO INDUSTRIAL | tecnologia de rodamientos,7.35,11,1,1,EDUCACION INFORMAL,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,2684,7.35,4210,11.53,0.638,894.67,1224,358,1,0,0,1,1,0
930940959,ESPECIALIZACION PROFESIONAL,Bachiller academico | Derecho | ESPECIALIZACION EN DERECHO PUBLICO | ESPECIALIZACION EN INSTITUCIONES JURIDICO-PENALES,6.13,4,1,1,ESPECIALIZACION PROFESIONAL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,6,2238,6.13,2795,7.65,0.801,356.29,1072,31,1,0,1,1,1,0
930946134,BACHILLER,BACHILLER ACADEMICO,11.83,1,0,0,EDUCACION BASICA SECUNDARIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4321,11.83,4321,11.83,1.0,4321.0,4321,4321,1,1,1,0,1,0
930948331,PROFESIONAL,SECUNDARIA | SEGURIDAD Y SALUD EN EL TRABAJO,2.47,2,0,1,EDUCACION BASICA SECUNDARIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,902,2.47,968,2.65,0.932,300.67,513,115,0,0,1,1,1,0
930950465,PROFESIONAL,ADMINISTRACIÓN DE RECURSOS HUMANOS | BACHILLER ACADEMICO | DIPLOMADO EN PSICOACTIVOS Y CONDUCTA ADICTIVA | FUNDAMENTOS DEL TRASTORNO DEL ESPECTRO AUTISTA | PSICOLOGIA | TRABAJO EN EQUIPO,1.02,6,0,1,EDUCACION INFORMAL,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,371,1.02,510,1.4,0.727,123.67,150,104,0,0,0,1,1,0
930954836,PROFESIONAL,ADMINISTRACION DE EMPRESAS | BACHILLER TECNICO COMERCIAL | FINANZAS NIVEL 3 | TECNICO EN CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS,2.07,4,0,1,BACHILLER,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,4,757,2.07,1036,2.84,0.731,189.25,389,89,0,0,0,1,1,0
930955389,MAESTRIA,MAESTRIA EN INTELIGENCIA ESTRATEGICA | RELACIONES INTERNACIONALES Y ESTUDIOS POLITICOS,8.72,2,1,2,MAESTRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,5,3186,8.72,3260,8.93,0.977,637.2,1186,120,1,0,1,1,1,0
930961417,TECNOLOGICO,ADMINISTRACION TURISTICA Y HOTELERA | Bachiller Académico | TECNOLOGIA EN PRODUCCION MULTIMEDIA,1.89,3,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,691,1.89,691,1.89,1.0,691.0,691,691,0,0,1,0,1,0
930963542,PROFESIONAL,Bachiller | ECONOMIA,0.5,2,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,184,0.5,184,0.5,1.0,184.0,184,184,0,0,1,0,1,0
930964354,ESPECIALIZACION PROFESIONAL,CONTADURIA PUBLICA | DERECHO | DIPLOMADO INTERNACIONAL DE INFORMACION FINANCIERA | ESPECIALIZACION EN DERECHO TRIBUTARIO | MATEMATICAS FINANCIERAS PARA MEDICION Y VALORACION BAJO NIIF,15.34,5,2,2,EDUCACION INFORMAL,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,5602,15.34,5602,15.34,1.0,5602.0,5602,5602,1,1,1,0,1,0
930967980,PROFESIONAL,BACHILLER TECNICO | ECONOMIA,0.46,2,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,169,0.46,169,0.46,1.0,169.0,169,169,0,0,1,0,1,0
930971219,PROFESIONAL,ADMINISTRACION EN SALUD OCUPACIONAL | BACHILLER ACADEMICO | curso 20 horas seguridad y salud en el trabajo | curso 50 horas,4.12,4,1,1,EDUCACION INFORMAL,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1506,4.12,1876,5.14,0.803,559.0,716,335,0,0,1,1,1,0
930981913,PROFESIONAL,Bachiller academico | DERECHO | Seminario de grado en Derecho y Psicologia interrelacion profesional en los ambientes Judiciales,4.49,3,1,1,EDUCACION INFORMAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,1639,4.49,1710,4.68,0.958,410.5,1379,1,0,0,1,1,1,0
930984058,BACHILLER,ADMINISTRACION DE RECURSOS HUMANOS | Bachiller comercial | CRM - LA ADMINISTRACION DE LA RELACION CON LOS CLIENTES | Excel Avanzado | IMPLEMENTACION DE SISTEMAS SOLARES FOTOVOLTAICOS AUTONOMOS | Power BI Principiantes | Propósito de Vida y Empoderamiento | TECNICAS DE COMUNICACION EN EL NIVEL ADMINISTRATIVO | TECNOLOGÍA EN DESARROLLO PUBLICITARIO,6.86,9,0,1,EDUCACION INFORMAL,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,2504,6.86,3953,10.82,0.633,626.0,913,96,1,0,0,1,1,0
930988184,PROFESIONAL,CONTADURIA PUBLICA,1.93,1,1,1,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,706,1.93,706,1.93,1.0,520.5,706,335,0,0,1,0,1,0
930991546,PROFESIONAL,ADMINISTRACION FINANCIERA | Bachiller Técnico Especialidad Salud Pública | Diplomado en Habilidades Gerenciales | Excel Intermedio,11.3,4,0,0,BACHILLER,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4129,11.3,4170,11.42,0.99,1376.33,2966,494,1,1,1,1,1,0
930995265,BACHILLER,BACHILLER ACADEMICO,6.01,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2195,6.01,3449,9.44,0.636,439.0,1261,183,1,0,0,1,1,0
930996263,PROFESIONAL,BACHILLER ACADEMICO | INGENIERIA DE SISTEMAS | SISTEMAS Y ADMINISTRACIÓN DE NEGOCIOS,2.09,3,1,1,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1,762,2.09,762,2.09,1.0,452.71,730,184,0,0,1,1,1,0
931003665,PROFESIONAL,ASISTENCIA ADMINISTRATIVA | BACHILLER TECNICO COMERCIAL | CONTADURIA PUBLICA,1.39,3,1,1,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,506,1.39,512,1.4,0.988,253.0,352,154,0,0,1,0,1,0
931004940,BACHILLER,bachiller academico,11.04,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4031,11.04,5837,15.98,0.691,1007.75,1237,622,1,1,0,1,1,0
931006270,TECNOLOGICO,FINANZAS Y NEGOCIOS INTERNACIONALES | TECNOLOGÍA EN NEGOCIACIÓN INTERNACIONAL,3.88,2,1,2,TECNOLOGICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,1417,3.88,1427,3.91,0.993,354.75,884,63,0,0,1,1,1,0
931012543,MAESTRIA,INGENIERIA MECANICA | MAESTRÍA EN ADMINISTRACIÓN (MBA),7.7,2,1,2,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6,6,2813,7.7,3420,9.36,0.823,468.83,697,167,1,0,1,1,1,0
931012984,BACHILLER,Bachiller Académico,19.23,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7022,19.23,7029,19.24,0.999,2340.67,5941,272,1,1,1,1,1,0
931016519,BACHILLER,BACHILLER ACADEMICO | EJERCICIO PRACTICO DE TIRO | FUNDAMENTACION VIGILANCIA,0.9,3,0,0,EDUCACION INFORMAL,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,328,0.9,328,0.9,1.0,328.0,328,328,0,0,1,0,1,0
931018534,PROFESIONAL,BACHILLER ACADEMICO | CONTADURIA PUBLICA,2.81,2,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1028,2.81,1153,3.16,0.892,514.0,846,182,0,0,1,0,1,0
931020422,ESPECIALIZACION PROFESIONAL,BACHILLER ACADÉMICO | CONTADURIA PUBLICA | ESPECIALIZACION EN GESTION TRIBUTARIA,9.46,3,1,1,PROFESIONAL,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,3454,9.46,3454,9.46,1.0,2132.67,3125,909,1,0,1,1,1,0
931021923,ESPECIALIZACION PROFESIONAL,CONTADURIA PUBLICA | ESPECIALIZACION EN ADMINISTRACION Y AUDITORIA TRIBUTARIA,8.22,2,1,2,ESPECIALIZACION PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3004,8.22,3004,8.22,1.0,3004.0,3004,3004,1,0,1,0,1,0
931022437,BACHILLER,Aprender es mi mayor poder | Bachiller Técnico con Énfasis en Agroindustria | Especialidad Técnica Agroindustrial | TRABAJO SOCIAL,2.78,4,1,1,PROFESIONAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1015,2.78,1015,2.78,1.0,1015.0,1015,1015,0,0,1,0,1,0
931028482,TECNICO PROFESIONAL,bachiller académico | técnico en seguridad ocupacional,1.49,2,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,545,1.49,545,1.49,1.0,545.0,545,545,0,0,1,0,1,0
931030950,FORMACION LABORAL,Auxiliar De Manufastura E Higiene Laboral | Auxiliar De Recursos Humanos | Bachiller Tecnico,3.75,3,0,0,FORMACION LABORAL,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,1368,3.75,1492,4.08,0.917,456.0,742,260,0,0,1,1,1,0
931032970,TECNICO PROFESIONAL,AUXILIAR ADMINISTRATIVO | BACHILLER TECNICO AGROPECUARIO,10.84,2,0,0,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3959,10.84,4120,11.28,0.961,1319.67,3103,213,1,1,1,1,1,0
931037256,PROFESIONAL,ADMINISTRACION DE EMPRESAS | ANALISIS RESOLUCION 620 DE 2008 IGAC | BACHILLER COMERCIAL | BASICO DE AVALUOS URBANOS | DIVULGACION DE ESQUEMAS | TALLER SEMINARIO VENTAS Y HABILIDADES COMERCIALES,15.36,6,1,1,PROFESIONAL,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,5611,15.36,7978,21.84,0.703,1122.2,3720,42,1,1,0,1,1,0
931043872,TECNICO PROFESIONAL,BACHILLER ACADEMICO | INTEGRIDAD TRANSPARENCIA Y LUCHA CONTRA LA CORRUPCION | PHOTOSHOP CS5 | TECNICA PROFESIONAL EN RELACIONES INDUSTRIALES | TECNICO PROFESIONAL Y DIRECCION DE CAMAROGRAFIA - TELEVISION,9.77,5,1,1,EDUCACION INFORMAL,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,35,34,3569,9.77,4998,13.68,0.714,102.0,206,30,1,0,0,1,1,0
931043885,TECNICO PROFESIONAL,BACHILLER TECNICO CON ESPECIALIDAD EN AGROPECUARIA | COMERCIALIZACION DE PRODUCTOS Y SERVICIOS | EMPRENDEDOR EN COMERCIALIZACION DE HUEVO | Implementación de buenas prácticas en la producción Pecuaria | Manejo de Aguas Residuales | TECNICO EN MANEJO DE GESTIÓN AMBIENTAL | TECNICO EN PRODUCCION PECUARIA,1.74,7,0,0,FORMACION ACADEMICA,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,5,5,635,1.74,830,2.27,0.765,127.0,229,35,0,0,0,1,1,0
931044694,TECNICO PROFESIONAL,BACHILLER ACADÈMICO | COMUNICACION EN INGLES A11-PRINCIPIANTE | ESCTRUCTURA DE PROPUESTA PARA LA FORMULACION DE PROYECTOS PRODUCTIVOS | IMPLEMENTACION DEL SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO | INICIACION EN ARMONIA MUSICAL | PRINCIPIOS GENERALES DE LOS MEDIOS AUDIOVISUALES | TECNOLOGIA EN COORDINACION DE ESCUELAS DE MUSICA,1.52,7,1,1,EDUCACION INFORMAL,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,556,1.52,556,1.52,1.0,556.0,556,556,0,0,1,0,1,0
931049019,PROFESIONAL,BACHILLER TECNICO INDUSTRIAL | COMERCIO EXTERIOR | CURSO INICIAL MERCANCIAS PELIGROSAS | DIPLOMADO EN GERENCIA INTEGRALPARA UNA MAYOR COMPETITIVIDADY CRECIMIENTO EMPRESARIAL | MEJORA CONTINUA DEL SGCS | PERSONAL ENGLISH COURSE | REDACCION Y ORTOGRAFIA,15.02,7,1,1,EDUCACION INFORMAL,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,5487,15.02,5675,15.54,0.967,1097.4,2553,341,1,1,1,1,1,0
931049487,FORMACION ACADEMICA,ATENCION Y SERVICIO AL CLIENTE | BACHILLER ACADEMICO | BASICO DE METALMECANICA II | BASICO DE VIGILANCIA Y SEGURIDAD PRIVADA | COMPETENCIAS CIUDADANAS EN SEGURIDAD VIAL | CULTURA DE LA EXCELENCIA | CURSO AVANZADO DE VIGILANCIA | CURSO BASICO EN MEDIOS TECNOLOGICOS | DISEÑO Y CALCULO INSTALACIONES ELECTRICAS | ESPECIALIZACION EN VIGILANCIA DE ENTIDADES OFICIALES | ESPECIALIZACION VIGILANCIA EN ENTIDADES OFICIALES | EVALUACION DE IMPACTOS AMBIENTALES | INTRODUCCION A LA VIGILANCIA Y SEGURIDAD PRIVADA | LIDERAZGO EFECTIVO | MANTENIMIENTO PREVENTIVO DE VEHICULOS | MECANICA BASICA AUTOMOTRIZ | MITIGACION AL CAMBIO CLIMATICO | REENTRENAMIENTO DE VIGILANCIA | REENTRENAMIENTO EN VIGILANCIA | REENTRENAMIENTO VIGILANCIA | SERVICIO AL CLIENTE EN LA ORGANIZACION | SOLUCION DE CONFLICTOS,11.72,25,0,0,EDUCACION INFORMAL,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,7,4280,11.72,5259,14.4,0.814,466.64,1216,90,1,1,1,1,1,0
931051627,ESPECIALIZACION PROFESIONAL,DERECHO | ESPECIALIZACION EN DERECHO ADMINISTRATIVO,0.0,2,1,1,ESPECIALIZACION PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,0,1,0,1,0
931055905,PROFESIONAL,Bachiller academico | NEGOCIOS INTERNACIONALES | PROFESIONAL EN NEGOCIOS INTERNACIONALES,4.89,4,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1787,4.89,1787,4.89,1.0,893.5,1416,371,0,0,1,0,1,0
931065857,ESPECIALIZACION PROFESIONAL,ADMINISTRACION DE EMPRESAS | ESPECIALIZACION EN GERENCIA FINANCIERA,1.46,2,1,1,ESPECIALIZACION PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,535,1.46,638,1.75,0.839,178.33,229,131,0,0,1,1,1,0
931066729,BACHILLER,Bachiller Academico,1.14,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,415,1.14,415,1.14,1.0,415.0,415,415,0,0,1,0,1,0
931067257,PROFESIONAL,Bachiller Academico | INGENIERIA INDUSTRIAL,0.79,2,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,287,0.79,689,1.89,0.417,143.5,184,103,0,0,0,0,1,0
931067969,ESPECIALIZACION PROFESIONAL,Bachiller | ESPECIALIZACION EN DERECHO CONTRACTUAL | JURISPRUDENCIA,8.17,3,1,1,PROFESIONAL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,10,2983,8.17,3015,8.25,0.989,250.14,685,10,1,0,1,1,1,0
931070631,PROFESIONAL,BACHILLER ACADEMICO | ECONOMIA,1.43,2,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,523,1.43,577,1.58,0.906,261.5,369,154,0,0,1,0,1,0
931076714,BACHILLER,BACHILLER ACADEMICO,9.56,1,0,0,EDUCACION BASICA PRIMARIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3492,9.56,3638,9.96,0.96,1164.0,2011,60,1,0,1,1,1,0
931077082,MAESTRIA,ADMINISTRATIVO PARA JEFES DE AREA TRABAJO SEGURO EN ALTURAS | ANALISIS DE RIESGOS EN SISTEMAS DE AGUA Y SANEAMIENTO | BACHILLER ACADÉMICO | DIPLOMADO EN DOCENCIA VIRTUAL | FERTILIZACION AGRICOLA ECOLOGICA | INGENIERIA QUIMICA | INTERPRETACION DE PLANOS PARA MAQUINARIA INDUSTRIAL | MAESTRIA EN INGENIERIA AMBIENTAL | MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016 | MANIPULACION DE PRODUCTOS QUIMICOS | OPERACION DE SISTEMAS DE POTABILIZACION DE AGUA | SISTEMAS DE GESTION DE CALIDAD - SEGURIDAD Y SALUD EN EL TRABAJO,2.74,12,1,2,MAESTRIA,1,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3,2,1000,2.74,1145,3.13,0.873,489.67,614,366,0,0,1,1,1,0
931078891,BACHILLER,ADMINISTRACION DE EMPRESAS | bachiller academico,11.47,2,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,4191,11.47,7893,21.61,0.531,838.2,2028,171,1,1,0,1,1,0
931079059,PROFESIONAL,ADMINISTRACION DE EMPRESAS | ESPECIALIZACION EN GERENCIA DE LA MARCA | PROFESIONAL EN NEGOCIOS INTERNACIONALES,5.69,3,1,1,ESPECIALIZACION PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,3,2077,5.69,2108,5.77,0.985,519.5,1412,10,1,0,1,1,1,0
931079576,MAESTRIA,BACHILLER ACADEMICO CON ORIENTACION MILITAR | CONTADURIA PUBLICA | ESPECIALIZACION EN CONTABILIDAD INTERNACIONAL Y AUDITORIA | MAESTRIA EN GERENCIA Y ASESORIA FINANCIERA | TECNOLOGIA EN ADMINISTRACION FINANCIERA,12.93,5,1,3,PROFESIONAL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,11,1,4722,12.93,4722,12.93,1.0,1126.55,2095,187,1,1,1,1,1,0
931082020,BACHILLER,Técnico Agropecuario,1.78,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,651,1.78,1286,3.52,0.506,131.8,292,3,0,0,0,1,1,0
931082413,PROFESIONAL,CONTADURIA PUBLICA | Diseño Arquitectonico,0.91,2,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,333,0.91,333,0.91,1.0,333.0,333,333,0,0,1,0,1,0
931082455,PROFESIONAL,"ACTUALIZACIÓN ADUANERA, GESTIÓN Y CUMPLIMIENTO 
DEL RIESGO EN EL COMERCIO EXTERIOR | ADMINISTRACION DE NEGOCIOS INTERNACIONALES | ASISTENTE ADMINISTRATIVO | Bachiller Técnico Comercial",0.51,4,1,1,PROFESIONAL,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,185,0.51,185,0.51,1.0,185.0,185,185,0,0,1,0,1,0
